"veiculo","tipo","hora_coleta","lat","lon"
"4dbd4c99-0000-0000-0000-00000008d6f6","Car","2014-10-06 22:45:59 UTC",-23.6093662,-46.6134032
"4dbd4c99-0000-0000-0000-00000008b341","Car","2014-10-09 12:29:55 UTC",-23.4212422,-46.526322
"4dbd4c99-0000-0000-0000-000000095c64","Car","2014-10-07 10:02:15 UTC",-23.6510584,-46.7416736
"4dbd4c99-0000-0000-0000-000000095ba4","Car","2014-10-07 03:59:18 UTC",-23.7113771,-46.5600565
"4dbd4c99-0000-0000-0000-00000007c1d9","Car","2014-10-09 07:37:26 UTC",-23.5354844,-46.727853
"4dbd4c99-0000-0000-0000-000000095601","Car","2014-10-06 19:09:52 UTC",-23.591704,-46.6230299
"4dbd4c99-0000-0000-0000-00000006da5d","Car","2014-10-07 17:22:09 UTC",-23.5596744,-46.6476686
"4dbd4c99-0000-0000-0000-000000084249","Car","2014-10-07 17:16:20 UTC",-23.5606656,-46.6867744
"4dbd4c99-0000-0000-0000-00000005c569","Car","2014-10-07 14:40:54 UTC",-22.8319328,-47.0537469
"4dbd4c99-0000-0000-0000-00000007808a","Car","2014-10-10 12:33:58 UTC",-23.521081,-46.7817211
"4dbd4c99-0000-0000-0000-00000007525d","Car","2014-10-10 12:56:30 UTC",-23.5555307,-46.615862
"4dbd4c99-0000-0000-0000-00000006288d","Car","2014-10-09 00:41:54 UTC",-23.5850948,-46.6700099
"4dbd4c99-0000-0000-0000-000000082f75","Car","2014-10-09 16:35:43 UTC",-23.5529822,-46.6148005
"4dbd4c99-0000-0000-0000-0000000941be","Car","2014-10-06 19:40:38 UTC",-23.5420007,-46.785804
"4dbd4c99-0000-0000-0000-00000003ba21","Car","2014-10-06 17:29:37 UTC",-23.5041341,-46.8467223
"4dbd4c99-0000-0000-0000-000000084b63","Car","2014-10-08 15:55:30 UTC",-23.5618155,-46.6561763
"4dbd4c99-0000-0000-0000-00000000bed2","Car","2014-10-09 16:10:18 UTC",-23.6295443,-46.646251
"4dbd4c99-0000-0000-0000-00000009397e","Car","2014-10-08 15:34:58 UTC",-23.5418864,-46.6765523
"4dbd4c99-0000-0000-0000-00000009497c","Car","2014-10-07 19:40:11 UTC",-23.5592783,-46.6567633
"4dbd4c99-0000-0000-0000-00000007150d","Car","2014-10-08 16:25:17 UTC",-23.483755,-46.6832338
"4dbd4c99-0000-0000-0000-0000000804a5","Car","2014-10-09 01:38:02 UTC",-23.6435621,-46.7335125
"4dbd4c99-0000-0000-0000-00000007f811","Car","2014-10-06 19:20:18 UTC",-23.5142959,-46.5430823
"4dbd4c99-0000-0000-0000-000000082348","Car","2014-10-09 20:26:21 UTC",-23.6251758,-46.7427654
"4dbd4c99-0000-0000-0000-000000090537","Car","2014-10-08 13:17:57 UTC",-23.6161745,-46.6606018
"4dbd4c99-0000-0000-0000-00000007bfbd","Car","2014-10-08 04:06:33 UTC",-23.5072152,-46.6272766
"4dbd4c99-0000-0000-0000-0000000818fa","Car","2014-10-07 10:16:48 UTC",-23.53803,-46.6266284
"4dbd4c99-0000-0000-0000-00000005b295","Car","2014-10-06 16:44:46 UTC",-23.6297778,-46.689896
"4dbd4c99-0000-0000-0000-000000000587","Car","2014-10-09 12:02:25 UTC",-23.4302709,-46.5929625
"4dbd4c99-0000-0000-0000-000000056f8d","Car","2014-10-08 19:15:33 UTC",-23.5261267,-46.6924983
"3c27a63f-0000-0000-0000-124809c8ac9b","Car","2014-10-10 15:45:00 UTC",-23.522932,-46.763517
"4dbd4c99-0000-0000-0000-000000090c1c","Car","2014-10-09 17:03:38 UTC",-23.5634432,-46.6513512
"4dbd4c99-0000-0000-0000-0000000939f8","Car","2014-10-08 10:27:41 UTC",-23.5524446,-46.645749
"4dbd4c99-0000-0000-0000-00000009496b","Car","2014-10-10 11:57:00 UTC",-23.5387899,-46.8209153
"4dbd4c99-0000-0000-0000-000000095a45","Car","2014-10-08 23:34:53 UTC",-23.3121065,-46.7282152
"4dbd4c99-0000-0000-0000-000000079e79","Car","2014-10-07 11:57:51 UTC",-23.536485,-46.6743556
"4dbd4c99-0000-0000-0000-00000008d5f4","Car","2014-10-07 21:25:38 UTC",-23.5286358,-46.775636
"4dbd4c99-0000-0000-0000-0000000902da","Car","2014-10-06 16:52:22 UTC",-23.5522254,-46.676364
"4dbd4c99-0000-0000-0000-0000000777fc","Car","2014-10-07 22:52:56 UTC",-23.5676106,-46.6637298
"4dbd4c99-0000-0000-0000-000000074489","Car","2014-10-09 16:18:40 UTC",-23.5540666,-46.5229092
"4dbd4c99-0000-0000-0000-000000094872","Car","2014-10-06 17:01:49 UTC",-23.6271904,-46.6470867
"4dbd4c99-0000-0000-0000-0000000940ee","Car","2014-10-07 12:20:23 UTC",-23.670603,-46.6151462
"4dbd4c99-0000-0000-0000-00000005efad","Car","2014-10-06 15:31:18 UTC",-23.6227804,-46.7009555
"4dbd4c99-0000-0000-0000-00000008910b","Car","2014-10-09 23:47:25 UTC",-23.6316913,-46.5818419
"3c27a63f-0000-0000-0000-12516c54c2b5","Car","2014-10-10 20:41:25 UTC",-23.54631,-46.64785
"4dbd4c99-0000-0000-0000-000000091c0b","Car","2014-10-10 12:59:55 UTC",-23.5250045,-46.7093087
"4dbd4c99-0000-0000-0000-00000008128f","Car","2014-10-10 00:28:27 UTC",-23.5952304,-46.6773815
"4dbd4c99-0000-0000-0000-0000000780da","Car","2014-10-10 15:45:18 UTC",-23.5190887,-46.6380604
"4dbd4c99-0000-0000-0000-000000095592","Car","2014-10-08 06:46:29 UTC",-23.4964433,-46.5292747
"4dbd4c99-0000-0000-0000-000000035649","Car","2014-10-10 01:58:56 UTC",-23.5285729,-46.7641886
"4dbd4c99-0000-0000-0000-000000068409","Car","2014-10-08 18:38:51 UTC",-23.6668749,-46.7123343
"4dbd4c99-0000-0000-0000-000000082168","Car","2014-10-06 12:22:16 UTC",-22.9166586,-47.0699183
"4dbd4c99-0000-0000-0000-000000068c65","Car","2014-10-06 12:32:54 UTC",-23.5216835,-46.7028059
"4dbd4c99-0000-0000-0000-000000077a71","Car","2014-10-06 21:20:16 UTC",-23.487875,-46.7182479
"4dbd4c99-0000-0000-0000-00000007a2c1","Car","2014-10-10 00:41:11 UTC",-23.6256287,-46.6616318
"4dbd4c99-0000-0000-0000-00000006cbfd","Car","2014-10-09 19:43:58 UTC",-23.5223995,-46.6621046
"4dbd4c99-0000-0000-0000-000000071bc1","Car","2014-10-09 12:47:54 UTC",-23.5286019,-46.6838956
"4dbd4c99-0000-0000-0000-0000000947e0","Car","2014-10-07 10:12:24 UTC",-23.5634378,-46.6517477
"4dbd4c99-0000-0000-0000-00000007ef65","Car","2014-10-08 20:16:44 UTC",-23.5544784,-46.6630489
"4dbd4c99-0000-0000-0000-000000084c23","Car","2014-10-06 18:28:42 UTC",-23.6224283,-46.6529989
"4dbd4c99-0000-0000-0000-000000071533","Car","2014-10-06 20:03:48 UTC",-23.6638184,-46.7408351
"4dbd4c99-0000-0000-0000-000000086e59","Car","2014-10-10 18:19:36 UTC",-23.6596459,-46.691852
"4dbd4c99-0000-0000-0000-0000000937e9","Car","2014-10-07 12:54:48 UTC",-23.5560897,-46.679158
"4dbd4c99-0000-0000-0000-0000000757c1","Car","2014-10-06 23:48:37 UTC",-23.5621508,-46.5603989
"4dbd4c99-0000-0000-0000-0000000734c1","Car","2014-10-09 22:34:52 UTC",-23.5495131,-46.4410057
"4dbd4c99-0000-0000-0000-000000085586","Car","2014-10-10 14:01:11 UTC",-23.5888099,-46.6828449
"4dbd4c99-0000-0000-0000-00000006a8c1","Car","2014-10-06 10:13:10 UTC",-23.5734518,-46.5875933
"4dbd4c99-0000-0000-0000-00000006c991","Car","2014-10-08 11:43:37 UTC",-23.5907432,-46.6818988
"4dbd4c99-0000-0000-0000-0000000814f9","Car","2014-10-08 23:42:28 UTC",-23.6151619,-46.6597403
"4dbd4c99-0000-0000-0000-000000078575","Car","2014-10-08 13:17:00 UTC",-23.5589547,-46.7893032
"4dbd4c99-0000-0000-0000-00000008aee4","Car","2014-10-08 19:13:58 UTC",-23.4993328,-46.4721674
"4dbd4c99-0000-0000-0000-00000006bb96","Car","2014-10-07 12:42:41 UTC",-23.5954128,-46.6841826
"4dbd4c99-0000-0000-0000-00000006818a","Car","2014-10-07 01:58:07 UTC",-23.590467,-46.6897731
"4dbd4c99-0000-0000-0000-000000092ca9","Car","2014-10-09 16:28:35 UTC",-23.5116137,-46.6160243
"4dbd4c99-0000-0000-0000-000000094478","Car","2014-10-07 14:43:38 UTC",-23.6486059,-46.7275823
"4dbd4c99-0000-0000-0000-0000000814f9","Car","2014-10-09 22:29:41 UTC",-23.5579521,-46.6464715
"3c27a63f-0000-0000-0000-124caca1b292","Car","2014-10-09 15:56:04 UTC",-23.418968,-46.459472
"4dbd4c99-0000-0000-0000-000000084096","Car","2014-10-06 18:37:15 UTC",-23.607869,-46.6917657
"4dbd4c99-0000-0000-0000-0000000635fd","Car","2014-10-07 19:30:30 UTC",-23.5869516,-46.6744262
"4dbd4c99-0000-0000-0000-00000006fd0d","Car","2014-10-08 21:15:33 UTC",-23.5523666,-46.6792136
"4dbd4c99-0000-0000-0000-00000007e540","Car","2014-10-08 01:09:35 UTC",-23.5071548,-46.6005403
"4dbd4c99-0000-0000-0000-00000008236e","Car","2014-10-08 15:36:58 UTC",-23.5827176,-46.6836785
"4dbd4c99-0000-0000-0000-00000006fd0d","Car","2014-10-08 18:51:58 UTC",-23.497667,-46.6065559
"4dbd4c99-0000-0000-0000-00000007a4de","Car","2014-10-09 09:42:00 UTC",-23.6018198,-46.664197
"4dbd4c99-0000-0000-0000-00000008146d","Car","2014-10-07 14:13:38 UTC",-23.425748,-46.483079
"4dbd4c99-0000-0000-0000-000000093827","Car","2014-10-08 14:44:21 UTC",-23.6008821,-46.693594
"4dbd4c99-0000-0000-0000-000000094785","Car","2014-10-06 00:16:33 UTC",-23.5750281,-46.6442331
"4dbd4c99-0000-0000-0000-000000095861","Car","2014-10-08 22:45:40 UTC",-23.5870935,-46.7253713
"4dbd4c99-0000-0000-0000-00000009398a","Car","2014-10-05 01:48:14 UTC",-23.4814592,-46.6429736
"4dbd4c99-0000-0000-0000-000000024231","Car","2014-10-09 21:09:29 UTC",-23.5003427,-46.8540294
"4dbd4c99-0000-0000-0000-0000000957c0","Car","2014-10-09 21:00:46 UTC",-23.6212633,-46.6647567
"4dbd4c99-0000-0000-0000-000000078a9d","Car","2014-10-09 15:21:43 UTC",-23.5827471,-46.7140929
"4dbd4c99-0000-0000-0000-00000008bb2c","Car","2014-10-06 20:16:05 UTC",-23.6338838,-46.7323967
"4dbd4c99-0000-0000-0000-00000008497e","Car","2014-10-09 02:22:48 UTC",-23.5122551,-46.6160502
"4dbd4c99-0000-0000-0000-000000065f51","Car","2014-10-10 02:19:16 UTC",-23.7346004,-46.6960847
"4dbd4c99-0000-0000-0000-00000005e459","Car","2014-10-09 18:52:02 UTC",-23.5357579,-46.6441839
"4dbd4c99-0000-0000-0000-0000000714cf","Car","2014-10-09 05:45:16 UTC",-23.5249015,-46.4109765
"4dbd4c99-0000-0000-0000-0000000648bd","Car","2014-10-10 08:57:40 UTC",-23.5333851,-46.679633
"4dbd4c99-0000-0000-0000-00000007a2fd","Car","2014-10-08 07:23:35 UTC",-23.5852182,-46.8905576
"4dfa0878-1617-48ae-baeb-99a016854e4b","Car","2014-10-06 20:57:12 UTC",-23.54896508,-46.70611516
"4dbd4c99-0000-0000-0000-000000093c37","Car","2014-10-05 04:04:47 UTC",-23.672344,-46.6827119
"4dbd4c99-0000-0000-0000-000000079d71","Car","2014-10-09 08:54:21 UTC",-23.5395096,-46.7750207
"4dbd4c99-0000-0000-0000-00000008b725","Car","2014-10-08 20:14:17 UTC",-23.536692,-46.7809543
"4dbd4c99-0000-0000-0000-00000009135b","Car","2014-10-06 16:30:14 UTC",-23.5964011,-46.7669677
"4dbd4c99-0000-0000-0000-00000009388e","Car","2014-10-06 16:31:20 UTC",-23.5916038,-46.6317176
"4dbd4c99-0000-0000-0000-000000005ddb","Car","2014-10-08 22:31:38 UTC",-23.5140696,-46.635129
"4dbd4c99-0000-0000-0000-000000076171","Car","2014-10-07 23:20:39 UTC",-23.5551788,-46.6355236
"4dbd4c99-0000-0000-0000-000000078115","Car","2014-10-08 21:00:30 UTC",-23.559825,-46.6739561
"4dbd4c99-0000-0000-0000-0000000732cd","Car","2014-10-08 17:25:57 UTC",-23.4624364,-46.4930961
"4dbd4c99-0000-0000-0000-000000085dca","Car","2014-10-10 16:31:42 UTC",-23.538234,-46.6478697
"4dbd4c99-0000-0000-0000-000000089327","Car","2014-10-06 23:08:41 UTC",-23.5584206,-46.647284
"4dbd4c99-0000-0000-0000-00000006f608","Car","2014-10-06 13:10:23 UTC",-23.6190336,-46.7363297
"4dbd4c99-0000-0000-0000-00000008ee52","Car","2014-10-09 16:29:55 UTC",-23.5609392,-46.6570752
"4dbd4c99-0000-0000-0000-00000008aef7","Car","2014-10-09 08:29:02 UTC",-23.5880247,-46.6084495
"4dbd4c99-0000-0000-0000-00000008d34a","Car","2014-10-08 20:29:42 UTC",-23.6285507,-46.6620558
"4dbd4c99-0000-0000-0000-00000008277e","Car","2014-10-09 14:45:07 UTC",-23.6028029,-46.6372358
"4dbd4c99-0000-0000-0000-000000084d9d","Car","2014-10-08 15:49:22 UTC",-23.6148964,-46.7408791
"4dbd4c99-0000-0000-0000-000000093793","Car","2014-10-07 17:46:22 UTC",-23.6204183,-46.6640483
"4dbd4c99-0000-0000-0000-000000075eb6","Car","2014-10-05 23:28:34 UTC",-23.5720923,-46.6433442
"4dbd4c99-0000-0000-0000-000000093c36","Car","2014-10-09 13:57:32 UTC",-23.5559005,-46.6624238
"4dbd4c99-0000-0000-0000-0000000845d0","Car","2014-10-10 16:25:44 UTC",-23.5637991,-46.6563057
"4dbd4c99-0000-0000-0000-0000000954a1","Car","2014-10-07 09:35:17 UTC",-23.5472783,-46.48104
"4dbd4c99-0000-0000-0000-000000094e54","Car","2014-10-06 18:07:12 UTC",-23.534882,-46.6449952
"4dbd4c99-0000-0000-0000-000000077715","Car","2014-10-10 04:59:35 UTC",-23.4425348,-46.4435547
"4dbd4c99-0000-0000-0000-000000080d65","Car","2014-10-08 17:23:45 UTC",-23.425855,-46.483227
"4dbd4c99-0000-0000-0000-000000024245","Car","2014-10-07 20:05:38 UTC",-23.5184997,-46.8955327
"4dbd4c99-0000-0000-0000-000000024209","Car","2014-10-07 23:29:24 UTC",-23.4981917,-46.8442612
"4dbd4c99-0000-0000-0000-000000068b25","Car","2014-10-09 18:04:55 UTC",-23.5407493,-46.4945226
"4dbd4c99-0000-0000-0000-000000027f21","Car","2014-10-07 23:46:17 UTC",-23.4803014,-46.6323157
"4dbd4c99-0000-0000-0000-00000007304d","Car","2014-10-08 19:01:57 UTC",-23.602325,-46.6980699
"4dbd4c99-0000-0000-0000-00000007d7f5","Car","2014-10-09 11:31:43 UTC",-23.6125037,-46.6572859
"4dbd4c99-0000-0000-0000-000000048415","Car","2014-10-07 01:45:36 UTC",-23.6525576,-46.7263407
"4dbd4c99-0000-0000-0000-00000006f529","Car","2014-10-09 13:45:34 UTC",-23.5446338,-46.5933412
"4dbd4c99-0000-0000-0000-000000069f61","Car","2014-10-07 11:43:20 UTC",-23.5968758,-46.6454129
"4dbd4c99-0000-0000-0000-000000095a5b","Car","2014-10-08 12:02:01 UTC",-23.5658698,-46.6756089
"4dbd4c99-0000-0000-0000-000000095214","Car","2014-10-07 18:33:58 UTC",-23.5423158,-46.6268218
"4dbd4c99-0000-0000-0000-0000000651f5","Car","2014-10-08 11:49:58 UTC",-23.5259238,-46.6784242
"4dbd4c99-0000-0000-0000-000000087ba1","Car","2014-10-05 12:40:34 UTC",-23.6288705,-46.7156
"4dbd4c99-0000-0000-0000-0000000840ba","Car","2014-10-07 11:47:47 UTC",-23.664219,-46.7263708
"4dbd4c99-0000-0000-0000-00000006caab","Car","2014-10-07 21:29:48 UTC",-23.5419849,-46.6347515
"4dbd4c99-0000-0000-0000-0000000957a7","Car","2014-10-07 13:38:09 UTC",-23.5569428,-46.6460655
"4dbd4c99-0000-0000-0000-000000023f62","Car","2014-10-09 07:28:28 UTC",-23.4967763,-46.8703136
"4dbd4c99-0000-0000-0000-000000094f9f","Car","2014-10-07 01:31:49 UTC",-23.5544594,-46.6441928
"4dbd4c99-0000-0000-0000-0000000614f1","Car","2014-10-09 14:45:40 UTC",-23.5467802,-46.6458296
"4dbd4c99-0000-0000-0000-0000000783d1","Car","2014-10-10 07:40:19 UTC",-23.5291672,-46.5601468
"4dbd4c99-0000-0000-0000-000000080e91","Car","2014-10-09 19:29:54 UTC",-23.6096593,-46.6963314
"4dbd4c99-0000-0000-0000-000000074bcd","Car","2014-10-09 23:17:12 UTC",-23.4692399,-46.5575231
"4dbd4c99-0000-0000-0000-00000005da45","Car","2014-10-08 20:38:14 UTC",-23.5794819,-46.5868721
"4dbd4c99-0000-0000-0000-000000093c54","Car","2014-10-08 10:45:20 UTC",-23.627015,-46.7165583
"4dbd4c99-0000-0000-0000-000000063bc5","Car","2014-10-09 02:02:42 UTC",-23.9003671,-46.4528485
"4dbd4c99-0000-0000-0000-00000005bfc9","Car","2014-10-10 11:44:35 UTC",-23.55202,-46.6986238
"4dbd4c99-0000-0000-0000-000000094cc0","Car","2014-10-10 11:03:57 UTC",-23.574547,-46.6464265
"4dbd4c99-0000-0000-0000-00000008f8dd","Car","2014-10-06 23:20:14 UTC",-23.640664,-46.6988308
"4dbd4c99-0000-0000-0000-000000060b19","Car","2014-10-09 21:26:02 UTC",-23.5612452,-46.6729984
"4dbd4c99-0000-0000-0000-0000000687dd","Car","2014-10-09 10:48:22 UTC",-23.5042566,-46.4982754
"4dbd4c99-0000-0000-0000-00000007c8d1","Car","2014-10-06 21:02:05 UTC",-23.519785,-46.674185
"4dbd4c99-0000-0000-0000-000000065001","Car","2014-10-08 00:00:56 UTC",-23.5741467,-46.6506933
"4dbd4c99-0000-0000-0000-000000094480","Car","2014-10-10 01:02:36 UTC",-23.6441667,-46.70046
"4dbd4c99-0000-0000-0000-00000007df61","Car","2014-10-06 21:09:35 UTC",-23.5964827,-46.6502509
"4dbd4c99-0000-0000-0000-000000078435","Car","2014-10-06 21:41:08 UTC",-23.5308703,-46.6112833
"4dbd4c99-0000-0000-0000-000000095bb2","Car","2014-10-07 18:09:17 UTC",-23.5847692,-46.7673489
"4dbd4c99-0000-0000-0000-000000093921","Car","2014-10-08 13:49:27 UTC",-23.5921917,-46.6948033
"4dbd4c99-0000-0000-0000-000000095569","Car","2014-10-09 11:40:16 UTC",-23.5483532,-46.6556397
"4dbd4c99-0000-0000-0000-00000009104e","Car","2014-10-09 21:40:28 UTC",-23.5844364,-46.6535642
"4dbd4c99-0000-0000-0000-000000076171","Car","2014-10-10 15:14:15 UTC",-23.5998787,-46.6608468
"4dbd4c99-0000-0000-0000-00000008b86f","Car","2014-10-09 04:12:59 UTC",-23.5716498,-46.7956986
"4dbd4c99-0000-0000-0000-000000093db4","Car","2014-10-07 18:29:35 UTC",-23.5755041,-46.6703983
"4dbd4c99-0000-0000-0000-00000007a456","Car","2014-10-10 14:27:42 UTC",-23.6078183,-46.7676074
"4dbd4c99-0000-0000-0000-00000006981d","Car","2014-10-10 04:24:51 UTC",-23.5331971,-46.6328977
"4dbd4c99-0000-0000-0000-0000000499cd","Car","2014-10-09 19:42:30 UTC",-23.490967,-46.4719611
"4dbd4c99-0000-0000-0000-00000005ee81","Car","2014-10-06 15:40:55 UTC",-23.4984958,-46.7070021
"4dbd4c99-0000-0000-0000-000000089455","Car","2014-10-05 16:51:57 UTC",-23.5984859,-46.6844184
"4dbd4c99-0000-0000-0000-00000005ba3d","Car","2014-10-09 11:36:34 UTC",-23.5169113,-46.6475384
"4dbd4c99-0000-0000-0000-000000094a84","Car","2014-10-07 00:00:46 UTC",-23.5735464,-46.5697984
"4dbd4c99-0000-0000-0000-0000000908c5","Car","2014-10-08 11:19:55 UTC",-23.5139916,-46.7678435
"4dbd4c99-0000-0000-0000-00000008b495","Car","2014-10-06 18:52:26 UTC",-23.5468235,-46.57212
"4dbd4c99-0000-0000-0000-0000000680d5","Car","2014-10-09 23:40:57 UTC",-23.5924942,-46.673495
"4dbd4c99-0000-0000-0000-000000093a0d","Car","2014-10-10 17:13:45 UTC",-23.5103957,-46.6791578
"4dbd4c99-0000-0000-0000-000000093dc4","Car","2014-10-07 14:57:15 UTC",-23.5824644,-46.6440607
"4dbd4c99-0000-0000-0000-000000008472","Car","2014-10-07 22:09:52 UTC",-23.6194233,-46.682551
"4dbd4c99-0000-0000-0000-00000006c3f1","Car","2014-10-08 00:19:57 UTC",-23.5511063,-46.6790261
"4dbd4c99-0000-0000-0000-00000006feed","Car","2014-10-08 14:06:01 UTC",-23.5560041,-46.6601534
"4dbd4c99-0000-0000-0000-000000093a00","Car","2014-10-09 11:24:55 UTC",-23.5317877,-46.6588781
"4dbd4c99-0000-0000-0000-000000069025","Car","2014-10-06 21:34:50 UTC",-23.5422859,-46.6454951
"4dbd4c99-0000-0000-0000-00000006b451","Car","2014-10-08 22:52:55 UTC",-23.5894158,-46.6720246
"4dbd4c99-0000-0000-0000-000000094335","Car","2014-10-06 19:11:54 UTC",-23.5123725,-46.7199305
"4dfa0878-44f8-40b1-96f2-2c1e26847806","Car","2014-10-10 12:56:20 UTC",-23.6346069,-46.71793824
"4dbd4c99-0000-0000-0000-00000006b235","Car","2014-10-06 19:15:34 UTC",-23.6131887,-46.6442825
"3c27a63f-0000-0000-0000-1247f25d2c9f","Car","2014-10-09 21:23:31 UTC",-23.28719,-45.98381
"3c27a63f-0000-0000-0000-124ccaac209b","Car","2014-10-09 09:20:33 UTC",-23.17441,-47.27127
"4dbd4c99-0000-0000-0000-000000095875","Car","2014-10-08 22:07:17 UTC",-23.611935,-46.7005266
"4dbd4c99-0000-0000-0000-00000008bb61","Car","2014-10-06 19:29:18 UTC",-23.6130696,-46.6964749
"4dbd4c99-0000-0000-0000-000000091b1e","Car","2014-10-08 04:46:02 UTC",-23.5406383,-46.5168717
"4dbd4c99-0000-0000-0000-000000094d50","Car","2014-10-05 15:03:49 UTC",-23.5682782,-46.66027
"4dbd4c99-0000-0000-0000-00000005f269","Car","2014-10-06 23:02:15 UTC",-23.5572902,-46.6892226
"4dbd4c99-0000-0000-0000-000000064b8d","Car","2014-10-10 16:10:31 UTC",-23.5166476,-46.6299263
"4dbd4c99-0000-0000-0000-000000083ce5","Car","2014-10-08 19:36:48 UTC",-23.5481806,-46.7656829
"4dbd4c99-0000-0000-0000-00000008ad51","Car","2014-10-07 09:31:20 UTC",-23.54796,-46.8845983
"4dbd4c99-0000-0000-0000-00000005973d","Car","2014-10-07 15:19:30 UTC",-23.560805,-46.6815813
"4dbd4c99-0000-0000-0000-000000075d15","Car","2014-10-08 19:35:43 UTC",-23.6149244,-46.6809344
"4dbd4c99-0000-0000-0000-000000071543","Car","2014-10-07 21:55:59 UTC",-23.591583,-46.6913885
"4dbd4c99-0000-0000-0000-000000000545","Car","2014-10-09 17:45:00 UTC",-23.5903047,-46.4045997
"4dbd4c99-0000-0000-0000-00000008dfc7","Car","2014-10-10 06:42:29 UTC",-23.5721152,-46.5206078
"4dbd4c99-0000-0000-0000-00000009483a","Car","2014-10-10 01:41:18 UTC",-23.5517027,-46.7402132
"4dbd4c99-0000-0000-0000-00000007dd1d","Car","2014-10-06 18:18:34 UTC",-22.9725409,-46.998589
"4dbd4c99-0000-0000-0000-00000007df9e","Car","2014-10-09 13:23:02 UTC",-23.4284188,-46.5375174
"4dbd4c99-0000-0000-0000-00000005e701","Car","2014-10-09 14:56:29 UTC",-23.6199526,-46.700186
"4dbd4c99-0000-0000-0000-000000090251","Car","2014-10-07 01:24:51 UTC",-23.6499016,-46.7277002
"4dbd4c99-0000-0000-0000-00000008664e","Car","2014-10-09 06:30:04 UTC",-23.4737108,-46.6411675
"4dbd4c99-0000-0000-0000-00000007f311","Car","2014-10-06 21:53:07 UTC",-23.621539,-46.6648765
"4dbd4c99-0000-0000-0000-0000000242d1","Car","2014-10-07 20:22:31 UTC",-23.4934009,-46.8323195
"4dbd4c99-0000-0000-0000-00000006d112","Car","2014-10-10 23:59:16 UTC",-23.5083354,-46.8308404
"4dbd4c99-0000-0000-0000-000000070e05","Car","2014-10-10 15:02:22 UTC",-23.6082304,-46.6762131
"4dbd4c99-0000-0000-0000-000000025a41","Car","2014-10-08 23:44:13 UTC",-23.5053662,-46.8647584
"4dbd4c99-0000-0000-0000-00000007f506","Car","2014-10-07 14:26:22 UTC",-23.5639156,-46.6515402
"4dbd4c99-0000-0000-0000-0000000777fc","Car","2014-10-10 06:40:53 UTC",-23.5851123,-46.6831651
"4dbd4c99-0000-0000-0000-00000008ee8d","Car","2014-10-08 09:56:40 UTC",-23.5232181,-46.6448046
"4dbd4c99-0000-0000-0000-000000095d69","Car","2014-10-08 15:06:27 UTC",-23.6921957,-46.581249
"4dbd4c99-0000-0000-0000-000000094009","Car","2014-10-09 13:59:33 UTC",-23.6430088,-46.6726804
"4dbd4c99-0000-0000-0000-00000008b730","Car","2014-10-06 12:19:44 UTC",-23.5312451,-46.7758483
"4dbd4c99-0000-0000-0000-000000059445","Car","2014-10-06 17:24:26 UTC",-23.587567,-46.5358666
"4dbd4c99-0000-0000-0000-00000008dbeb","Car","2014-10-09 19:12:59 UTC",-23.7584224,-46.6794536
"4dbd4c99-0000-0000-0000-000000077fae","Car","2014-10-07 16:00:10 UTC",-23.6002943,-46.658926
"4dbd4c99-0000-0000-0000-000000089019","Car","2014-10-06 18:25:11 UTC",-23.6212044,-46.6899664
"4dbd4c99-0000-0000-0000-00000006a461","Car","2014-10-10 16:50:39 UTC",-23.6272017,-46.705965
"4dbd4c99-0000-0000-0000-000000093834","Car","2014-10-06 17:23:44 UTC",-23.5732162,-46.7119604
"4dbd4c99-0000-0000-0000-00000007881d","Car","2014-10-10 14:10:06 UTC",-23.581365,-46.6130217
"4dbd4c99-0000-0000-0000-0000000898c6","Car","2014-10-10 01:07:44 UTC",-23.7452148,-46.6993509
"4dbd4c99-0000-0000-0000-00000008f857","Car","2014-10-08 13:37:27 UTC",-23.6315531,-46.7090319
"4dbd4c99-0000-0000-0000-000000094faf","Car","2014-10-10 15:41:13 UTC",-23.7322482,-46.5926339
"4dbd4c99-0000-0000-0000-000000073cf5","Car","2014-10-09 10:41:30 UTC",-23.5102988,-46.8084812
"4dbd4c99-0000-0000-0000-00000007d999","Car","2014-10-07 09:11:32 UTC",-23.5588023,-46.6627311
"4dbd4c99-0000-0000-0000-00000005b989","Car","2014-10-07 23:03:00 UTC",-23.6782169,-46.6109753
"4dbd4c99-0000-0000-0000-0000000957a1","Car","2014-10-09 01:01:31 UTC",-23.5733404,-46.7118823
"4dbd4c99-0000-0000-0000-000000093ab9","Car","2014-10-06 13:22:07 UTC",-23.5471246,-46.6451422
"4dbd4c99-0000-0000-0000-000000084c5d","Car","2014-10-08 14:11:00 UTC",-23.6250304,-46.6494186
"4dbd4c99-0000-0000-0000-00000007f861","Car","2014-10-06 21:37:55 UTC",-23.5330688,-46.6303379
"4dbd4c99-0000-0000-0000-00000007a405","Car","2014-10-08 02:02:59 UTC",-23.6501926,-46.7561716
"4dbd4c99-0000-0000-0000-0000000951be","Car","2014-10-05 06:49:33 UTC",-23.1225574,-47.006616
"4dbd4c99-0000-0000-0000-00000006819d","Car","2014-10-07 16:59:42 UTC",-23.61676,-46.694896
"4dbd4c99-0000-0000-0000-000000068909","Car","2014-10-06 19:50:28 UTC",-23.5524329,-46.6092273
